participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,,,,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,,,,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,,,,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,,,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
148,,,5,,,,,,,2217.295443,,,,,,2.677745799999684,Yes,Very Confident,,60,2.677745799999684,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2220.612590099976,2217.2892553999845,,,5,0,5,7,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,evidence4,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2220.6204951999825,,,,,,2.0979699000017717,Yes,Very Confident,,60,2.0979699000017717,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2223.3542485999933,2220.6149502999906,,,6,0,6,6,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,evidence3,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2223.362226599973,,,,,,2.252679800003534,Yes,Very Confident,,60,2.252679800003534,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2226.5427518999786,2223.356190099992,,,7,0,7,5,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,evidence2,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2230.467099899979,,,,,,8.765054700023029,Yes,Not Confident,,60,8.765054700023029,Yes,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2240.650776799972,2230.460782,2230.454742699978,2226.546410699986,0,0,0,5,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence2,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2240.658663,,,,,,2.9397301000135485,No,Not Confident,,60,2.9397301000135485,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2244.7050044999924,2240.652912699996,,,1,0,1,3,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2244.7129320999957,,,,,,1.7731610999908298,No,Not Confident,,60,1.7731610999908298,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2247.2300445999717,2244.707047199976,,,2,0,2,1,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2247.238031,,,,,,2.777554300002521,Yes,Very Confident,,60,2.777554300002521,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2251.509353899979,2247.232096599997,,,3,0,3,7,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence4,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2251.517290699994,,,,,,8.456662199983839,No,Very Confident,,60,8.456662199983839,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2261.071888799983,2251.5113936999987,,,4,0,4,2,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,5,,,,,,,2261.079868999979,,,,,,1.894311900017783,Yes,Very Confident,,60,1.894311900017783,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2263.7594594999973,2261.0738509999937,,,5,0,5,4,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence1,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2263.7673813999863,,,,,,3.5569496999960393,Yes,Very Confident,,60,3.5569496999960393,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2268.134634999995,2263.761381,,,6,0,6,0,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2268.1425313999935,,,,,,3.0647915999870747,Yes,Very Confident,,60,3.0647915999870747,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2272.0555368999776,2268.1369268999842,,,7,0,7,6,8,0,8,2,,,,2024.2.4,,,,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence3,6,Shoplifting a set of clothes while buying extra groceries,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,,,,2026-04-24_10h55.49.088,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2275.448630299972,,,,,,5.6707932999997865,No,Very Confident,,60,5.6707932999997865,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2282.0531437999744,2275.4396413999784,2275.432148299995,2272.0584067999735,0,0,0,0,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalInculp,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2282.0644428999803,,,,,,2.951032499986468,Yes,Very Confident,,60,2.951032499986468,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2285.7810085999954,2282.056507499976,,,1,0,1,5,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence2,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2285.788985899999,,,,,,3.6399134999956004,No,Very Confident,,60,3.6399134999956004,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2290.7017983999976,2285.783053899999,,,2,0,2,3,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorExculp,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2290.7097923999827,,,,,,2.989910800009966,Yes,Very Confident,,60,2.989910800009966,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2295.118574399996,2290.704036,,,3,0,3,6,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence3,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2295.126569099986,,,,,,3.2483463999815285,Yes,Very Confident,,60,3.2483463999815285,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2298.9769808999845,2295.1206613999966,,,4,0,4,4,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence1,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,5,,,,,,,2298.9849764999817,,,,,,3.1652276999957394,No,Very Confident,,60,3.1652276999957394,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2303.044309699995,2298.978896899993,,,5,0,5,1,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalExculp,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2303.0517324999964,,,,,,3.2012838999798987,No,Very Confident,,60,3.2012838999798987,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2307.502281199995,2303.0471013999777,,,6,0,6,2,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorInculp,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2307.510181,,,,,,3.856626299995696,Yes,Very Confident,,60,3.856626299995696,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2312.0439505999966,2307.504388399975,,,7,0,7,7,9,0,9,0,,,,2024.2.4,,,,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence4,28,First degree murder through arson,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,,,,2026-04-24_10h55.49.088,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
