participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,,,,,,,,,,
582871,,,,,,,,,1873.972186,,,240.046473,2.7952956,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1877.686387,1873.957806,,,1,0,1,3,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorExculp,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1877.701847,,,240.046473,2.3552846,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1880.77028,1877.686536,,,2,0,2,7,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence4,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1880.784831,,,240.046473,3.5684456,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1885.248743,1880.770429,,,3,0,3,1,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalExculp,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1885.259069,,,240.046473,4.7755223,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1891.123896,1885.248893,,,4,0,4,6,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence3,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1891.134521,,,240.046473,2.5976168,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1894.728184,1891.124049,,,5,0,5,2,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorInculp,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1894.738894,,,240.046473,2.4630208,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1897.603227,1894.728338,,,6,0,6,5,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence2,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1897.613827,,,240.046473,2.1056848,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1900.394932,1897.603377,,,7,0,7,0,5,0,5,4,,,,2023.2.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalInculp,18,Human trafficking,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-14_09h50.51.049,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1902.719759,,,240.046473,2.9679532,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1907.636463,1902.700905,1902.698302,1900.395106,0,0,0,2,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorInculp,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1907.64705,,,240.046473,3.9047211,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1912.058115,1907.636689,,,1,0,1,3,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorExculp,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1912.072779,,,240.046473,3.4092341,Yes,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,1917.128565,1912.058264,,,2,0,2,7,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence4,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1917.138822,,,240.046473,2.1871979,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1920.353109,1917.128723,,,3,0,3,0,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalInculp,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1920.363881,,,240.046473,3.0302976,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1923.728244,1920.353257,,,4,0,4,6,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence3,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1923.738881,,,240.046473,2.8470508,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1927.516308,1923.728392,,,5,0,5,1,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalExculp,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1927.526446,,,240.046473,2.2586069,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1930.161771,1927.516464,,,6,0,6,5,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence2,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1930.172402,,,240.046473,1.6770758,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1934.057754,1930.161922,,,7,0,7,4,6,0,6,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence1,30,Multiple Vehicular Homicide,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-14_09h50.51.049,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1936.369761,,,240.046473,6.6681123,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1943.64154,1936.351596,1936.349025,1934.057927,0,0,0,0,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalInculp,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1943.652232,,,240.046473,2.4508354,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1947.391626,1943.641763,,,1,0,1,3,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,minorExculp,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1947.401886,,,240.046473,2.2880867,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1950.162487,1947.39178,,,2,0,2,1,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalExculp,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1950.17302,,,240.046473,3.3794019,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1954.379509,1950.162638,,,3,0,3,7,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence4,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1954.389695,,,240.046473,1.6379249,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1957.171236,1954.379661,,,4,0,4,6,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence3,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1957.181467,,,240.046473,1.7727571,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1960.104413,1957.171389,,,5,0,5,2,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,minorInculp,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1960.114962,,,240.046473,1.6019752,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1962.100367,1960.104562,,,6,0,6,5,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence2,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1962.111044,,,240.046473,2.7867152,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1965.633714,1962.100519,,,7,0,7,4,7,0,7,5,,,,2023.2.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence1,19,Reckless discharge of a firearm,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-14_09h50.51.049,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1970.029216,,,240.046473,3.3610792,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1974.787546,1970.010892,1970.008435,1965.633885,0,0,0,7,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence4,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1974.798366,,,240.046473,5.0427669,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1980.317138,1974.787759,,,1,0,1,2,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1980.327877,,,240.046473,6.817291,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1988.980573,1980.317288,,,2,0,2,6,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence3,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1988.994915,,,240.046473,3.5750478,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1993.147212,1988.98073,,,3,0,3,1,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1993.162582,,,240.046473,4.5287649,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1998.310071,1993.147362,,,4,0,4,3,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,1998.324735,,,240.046473,2.6913253,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2001.476627,1998.310228,,,5,0,5,0,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,2001.49134,,,240.046473,2.4414215,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2004.496973,2001.476776,,,6,0,6,4,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence1,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,2004.511938,,,240.046473,2.8790016,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2009.01006,2004.497122,,,7,0,7,5,8,0,8,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence2,6,Shoplifting a set of clothes while buying extra groceries,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-14_09h50.51.049,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,2010.366889,,,240.046473,3.5904242,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2015.200661,2010.352868,2010.350115,2009.010237,0,0,0,5,9,0,9,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence2,28,First degree murder through arson,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-14_09h50.51.049,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
582871,,,,,,,,,2015.211479,,,240.046473,2.2925388,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2018.263287,2015.200879,,,1,0,1,3,9,0,9,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorExculp,28,First degree murder through arson,2026-04-14 09h50.58.306999 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-14_09h50.51.049,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
